edition_year,country_code_column,value,country_code_row,vote_type
2010,al,3,fr,Total
2010,am,3,fr,Total
2010,az,7,fr,Total
2010,by,1,fr,Total
2010,be,8,fr,Total
2010,ba,3,fr,Total
2010,bg,8,fr,Total
2010,hr,6,fr,Total
2010,cy,6,fr,Total
2010,dk,3,fr,Total
2010,ee,2,fr,Total
2010,fi,1,fr,Total
2010,fr,4,fr,Total
2010,ge,7,fr,Total
2010,de,4,fr,Total
2010,gr,3,fr,Total
2010,is,2,fr,Total
2010,ie,2,fr,Total
2010,il, ,fr,Total
2010,al,8,rs,Total
2010,am,1,rs,Total
2010,az,10,rs,Total
2010,by,5,rs,Total
2010,be,1,rs,Total
2010,ba,7,rs,Total
2010,bg,8,rs,Total
2010,hr,7,rs,Total
2010,cy,10,rs,Total
2010,dk, ,rs,Total
2010,al,8,il,Total
2010,am,1,il,Total
2010,az,2,il,Total
2010,by,10,il,Total
2010,be,1,il,Total
2010,ba,4,il,Total
2010,bg,1,il,Total
2010,hr,10,il,Total
2010,cy,5,il,Total
2010,dk,8,il,Total
2010,ee,6,il,Total
2010,fi,3,il,Total
2010,fr,3,il,Total
2010,ge, ,il,Total
2010,al,1,es,Total
2010,am,2,es,Total
2010,az,4,es,Total
2010,by,2,es,Total
2010,be,1,es,Total
2010,ba,5,es,Total
2010,bg,8,es,Total
2010,hr,4,es,Total
2010,cy,12,es,Total
2010,dk,2,es,Total
2010,ee,4,es,Total
2010,fi,5,es,Total
2010,fr,4,es,Total
2010,ge, ,es,Total
2010,al,5,al,Total
2010,am,1,al,Total
2010,az,10,al,Total
2010,by,7,al,Total
2010,be,12,al,Total
2010,ba,2,al,Total
2010,bg,1,al,Total
2010,hr,8,al,Total
2010,cy,7,al,Total
2010,dk,1,al,Total
2010,ee, ,al,Total
2010,al,5,ba,Total
2010,am,6,ba,Total
2010,az,12,ba,Total
2010,by,4,ba,Total
2010,be,8,ba,Total
2010,ba, ,ba,Total
2010,al,8,pt,Total
2010,am,6,pt,Total
2010,az,1,pt,Total
2010,by,6,pt,Total
2010,be,1,pt,Total
2010,ba,2,pt,Total
2010,bg,6,pt,Total
2010,hr,5,pt,Total
2010,cy, ,pt,Total
2010,al,3,is,Total
2010,am,4,is,Total
2010,az,5,is,Total
2010,by,4,is,Total
2010,be,3,is,Total
2010,ba,6,is,Total
2010,bg,6,is,Total
2010,hr, ,is,Total
2010,al,7,no,Total
2010,am,6,no,Total
2010,az,2,no,Total
2010,by,3,no,Total
2010,be,3,no,Total
2010,ba,3,no,Total
2010,bg,4,no,Total
2010,hr, ,no,Total
2010,al,1,cy,Total
2010,am,12,cy,Total
2010,az,1,cy,Total
2010,by,2,cy,Total
2010,be,3,cy,Total
2010,ba, ,cy,Total
2010,al,1,md,Total
2010,am,6,md,Total
2010,az,10,md,Total
2010,by, ,md,Total
2010,al,1,ie,Total
2010,am,2,ie,Total
2010,az,6,ie,Total
2010,by,6,ie,Total
2010,be,7,ie,Total
2010,ba, ,ie,Total
2010,al,3,by,Total
2010,am,2,by,Total
2010,az, ,by,Total
2010,al,3,gb,Total
2010,am,4,gb,Total
2010,az, ,gb,Total
1998,be,7,il,Total
1998,hr,10,il,Total
1998,cy,12,il,Total
1998,ee,7,il,Total
1998,fi,10,il,Total
1998,fr,6,il,Total
1998,de,12,il,Total
1998,gr,6,il,Total
1998,hu,8,il,Total
1998,ie,3,il,Total
1998,il,10,il,Total
1998,mt,12,il,Total
1998,nl,7,il,Total
1998,mk,7,il,Total
1998,no,10,il,Total
1998,pl,5,il,Total
1998,pt,10,il,Total
1998,ro,5,il,Total
1998,sk,5,il,Total
1998,si, ,il,Total
1998,be,8,gb,Total
1998,hr,8,gb,Total
1998,cy,8,gb,Total
1998,ee,3,gb,Total
1998,fi,1,gb,Total
1998,fr,7,gb,Total
1998,de,10,gb,Total
1998,gr,5,gb,Total
1998,hu,12,gb,Total
1998,ie,8,gb,Total
1998,il,7,gb,Total
1998,mt,10,gb,Total
1998,nl,5,gb,Total
1998,mk,7,gb,Total
1998,no,6,gb,Total
1998,pl,12,gb,Total
1998,pt,1,gb,Total
1998,ro,5,gb,Total
1998,sk,3,gb,Total
1998,si,7,gb,Total
1998,es,3,gb,Total
1998,se,12,gb,Total
1998,ch, ,gb,Total
1998,be,5,mt,Total
1998,hr,5,mt,Total
1998,cy,5,mt,Total
1998,ee,6,mt,Total
1998,fi,8,mt,Total
1998,fr,6,mt,Total
1998,de,7,mt,Total
1998,gr,12,mt,Total
1998,hu,7,mt,Total
1998,ie,8,mt,Total
1998,il,12,mt,Total
1998,mt,8,mt,Total
1998,nl,5,mt,Total
1998,mk,12,mt,Total
1998,no,3,mt,Total
1998,pl,5,mt,Total
1998,pt,6,mt,Total
1998,ro,8,mt,Total
1998,sk,10,mt,Total
1998,si,12,mt,Total
1998,es, ,mt,Total
1998,be,7,nl,Total
1998,hr,5,nl,Total
1998,cy,6,nl,Total
1998,ee,8,nl,Total
1998,fi,12,nl,Total
1998,fr,10,nl,Total
1998,de,8,nl,Total
1998,gr,7,nl,Total
1998,hu,3,nl,Total
1998,ie,8,nl,Total
1998,il,5,nl,Total
1998,mt,7,nl,Total
1998,nl,6,nl,Total
1998,mk,4,nl,Total
1998,no,8,nl,Total
1998,pl,7,nl,Total
1998,pt,7,nl,Total
1998,ro,10,nl,Total
1998,sk, ,nl,Total
1998,be,3,hr,Total
1998,hr,3,hr,Total
1998,cy,8,hr,Total
1998,ee,10,hr,Total
1998,fi,5,hr,Total
1998,fr,3,hr,Total
1998,de,10,hr,Total
1998,gr,10,hr,Total
1998,hu,4,hr,Total
1998,ie,12,hr,Total
1998,il,6,hr,Total
1998,mt,6,hr,Total
1998,nl,2,hr,Total
1998,mk,10,hr,Total
1998,no,12,hr,Total
1998,pl,1,hr,Total
1998,pt,3,hr,Total
1998,ro,5,hr,Total
1998,sk,4,hr,Total
1998,si,2,hr,Total
1998,es, ,hr,Total
1998,be,7,be,Total
1998,hr,4,be,Total
1998,cy,4,be,Total
1998,ee,3,be,Total
1998,fi,7,be,Total
1998,fr,5,be,Total
1998,de,3,be,Total
1998,gr,10,be,Total
1998,hu,6,be,Total
1998,ie,7,be,Total
1998,il,12,be,Total
1998,mt,8,be,Total
1998,nl,7,be,Total
1998,mk,6,be,Total
1998,no,7,be,Total
1998,pl,2,be,Total
1998,pt,4,be,Total
1998,ro,1,be,Total
1998,sk,7,be,Total
1998,si, ,be,Total
1998,be,1,de,Total
1998,hr,3,de,Total
1998,cy,8,de,Total
1998,ee,12,de,Total
1998,fi,10,de,Total
1998,fr,6,de,Total
1998,de,8,de,Total
1998,gr,12,de,Total
1998,hu,12,de,Total
1998,ie,6,de,Total
1998,il, ,de,Total
1998,be,4,no,Total
1998,hr,2,no,Total
1998,cy,3,no,Total
1998,ee,5,no,Total
1998,fi,4,no,Total
1998,fr,4,no,Total
1998,de,5,no,Total
1998,gr,3,no,Total
1998,hu,4,no,Total
1998,ie,3,no,Total
1998,il,10,no,Total
1998,mt,8,no,Total
1998,nl,12,no,Total
1998,mk,1,no,Total
1998,no,4,no,Total
1998,pl, ,no,Total
1998,be,2,ie,Total
1998,hr,6,ie,Total
1998,cy,6,ie,Total
1998,ee,7,ie,Total
1998,fi,4,ie,Total
1998,fr,2,ie,Total
1998,de,1,ie,Total
1998,gr,8,ie,Total
1998,hu,4,ie,Total
1998,ie,1,ie,Total
1998,il,1,ie,Total
1998,mt,2,ie,Total
1998,nl,8,ie,Total
1998,mk,8,ie,Total
1998,no, ,ie,Total
1998,be,8,se,Total
1998,hr,2,se,Total
1998,cy,4,se,Total
1998,ee,5,se,Total
1998,fi,10,se,Total
1998,fr,3,se,Total
1998,de,2,se,Total
1998,gr,1,se,Total
1998,hu, ,se,Total
1998,be,12,cy,Total
1998,hr,1,cy,Total
1998,cy,1,cy,Total
1998,ee,1,cy,Total
1998,fi,4,cy,Total
1998,fr,4,cy,Total
1998,de,5,cy,Total
1998,gr,3,cy,Total
1998,hu, ,cy,Total
1998,be,10,pt,Total
1998,hr,1,pt,Total
1998,cy,2,pt,Total
1998,ee,2,pt,Total
1998,fi,4,pt,Total
1998,fr,2,pt,Total
1998,de,6,pt,Total
1998,gr,6,pt,Total
1998,hu, ,pt,Total
1998,be,1,ee,Total
1998,hr,2,ee,Total
1998,cy,1,ee,Total
1998,ee,8,ee,Total
1998,fi,2,ee,Total
1998,fr,2,ee,Total
1998,de,4,ee,Total
1998,gr, ,ee,Total
1998,be,1,tr,Total
1998,hr,5,tr,Total
1998,cy,2,tr,Total
1998,ee, ,tr,Total
1998,be,1,fi,Total
1998,hr,10,fi,Total
1998,cy, ,fi,Total
1998,be,4,es,Total
1998,hr,4,es,Total
1998,cy,3,es,Total
1998,ee,6,es,Total
1998,fi, ,es,Total
1998,be,2,pl,Total
1998,hr,10,pl,Total
1998,cy, ,pl,Total
1998,be,2,si,Total
1998,hr,5,si,Total
1998,cy,3,si,Total
1998,ee, ,si,Total
1998,be,3,mk,Total
1998,hr,4,mk,Total
1998,cy, ,mk,Total
1998,be,1,hu,Total
1998,hr, ,hu,Total
1998,be, ,fr,Total
1990,at,12,it,Total
1990,be,6,it,Total
1990,cy,8,it,Total
1990,dk,4,it,Total
1990,fi,6,it,Total
1990,fr,10,it,Total
1990,de,3,it,Total
1990,gr,12,it,Total
1990,is,1,it,Total
1990,ie,10,it,Total
1990,il,8,it,Total
1990,it,10,it,Total
1990,lu,12,it,Total
1990,nl,10,it,Total
1990,no,8,it,Total
1990,pt,8,it,Total
1990,es,6,it,Total
1990,se, ,it,Total
1990,at,7,fr,Total
1990,be,5,fr,Total
1990,cy,12,fr,Total
1990,dk,10,fr,Total
1990,fi,12,fr,Total
1990,fr,8,fr,Total
1990,de,6,fr,Total
1990,gr,12,fr,Total
1990,is,12,fr,Total
1990,ie,4,fr,Total
1990,il,5,fr,Total
1990,it,5,fr,Total
1990,lu,12,fr,Total
1990,nl,4,fr,Total
1990,no,12,fr,Total
1990,pt, ,fr,Total
1990,at,8,ie,Total
1990,be,4,ie,Total
1990,cy,7,ie,Total
1990,dk,7,ie,Total
1990,fi,7,ie,Total
1990,fr,8,ie,Total
1990,de,6,ie,Total
1990,gr,10,ie,Total
1990,is,8,ie,Total
1990,ie,6,ie,Total
1990,il,10,ie,Total
1990,it,12,ie,Total
1990,lu,5,ie,Total
1990,nl,5,ie,Total
1990,no,10,ie,Total
1990,pt, ,ie,Total
1990,at,10,is,Total
1990,be,7,is,Total
1990,cy,3,is,Total
1990,dk,7,is,Total
1990,fi,8,is,Total
1990,fr,3,is,Total
1990,de,8,is,Total
1990,gr,10,is,Total
1990,is,12,is,Total
1990,ie,4,is,Total
1990,il,8,is,Total
1990,it,7,is,Total
1990,lu,1,is,Total
1990,nl,12,is,Total
1990,no,4,is,Total
1990,pt, ,is,Total
1990,at,8,es,Total
1990,be,10,es,Total
1990,cy,5,es,Total
1990,dk,12,es,Total
1990,fi,8,es,Total
1990,fr,4,es,Total
1990,de,8,es,Total
1990,gr,2,es,Total
1990,is,5,es,Total
1990,ie,5,es,Total
1990,il,6,es,Total
1990,it,10,es,Total
1990,lu,1,es,Total
1990,nl,3,es,Total
1990,no, ,es,Total
1990,at,3,gb,Total
1990,be,3,gb,Total
1990,cy,10,gb,Total
1990,dk,1,gb,Total
1990,fi,5,gb,Total
1990,fr,6,gb,Total
1990,de,10,gb,Total
1990,gr,6,gb,Total
1990,is,3,gb,Total
1990,ie,7,gb,Total
1990,il,10,gb,Total
1990,it,10,gb,Total
1990,lu, ,gb,Total
1990,at,1,yu,Total
1990,be,2,yu,Total
1990,cy,10,yu,Total
1990,dk,5,yu,Total
1990,fi,12,yu,Total
1990,fr,10,yu,Total
1990,de,3,yu,Total
1990,gr,3,yu,Total
1990,is,1,yu,Total
1990,ie,12,yu,Total
1990,il,5,yu,Total
1990,it, ,yu,Total
1990,at,4,dk,Total
1990,be,7,dk,Total
1990,cy,4,dk,Total
1990,dk,7,dk,Total
1990,fi,7,dk,Total
1990,fr,7,dk,Total
1990,de,7,dk,Total
1990,gr,6,dk,Total
1990,is,3,dk,Total
1990,ie,1,dk,Total
1990,il,2,dk,Total
1990,it, ,dk,Total
1990,at,4,de,Total
1990,be,1,de,Total
1990,cy,10,de,Total
1990,dk,5,de,Total
1990,fi,12,de,Total
1990,fr,8,de,Total
1990,de,4,de,Total
1990,gr,7,de,Total
1990,is, ,de,Total
1990,at,3,at,Total
1990,be,6,at,Total
1990,cy,2,at,Total
1990,dk,12,at,Total
1990,fi,5,at,Total
1990,fr,1,at,Total
1990,de,2,at,Total
1990,gr,7,at,Total
1990,is,8,at,Total
1990,ie,8,at,Total
1990,il, ,at,Total
1990,at,3,ch,Total
1990,be,1,ch,Total
1990,cy,12,ch,Total
1990,dk,2,ch,Total
1990,fi,8,ch,Total
1990,fr,1,ch,Total
1990,de,6,ch,Total
1990,gr,5,ch,Total
1990,is, ,ch,Total
1990,at,8,be,Total
1990,be,1,be,Total
1990,cy,4,be,Total
1990,dk,7,be,Total
1990,fi,1,be,Total
1990,fr,2,be,Total
1990,de,7,be,Total
1990,gr,4,be,Total
1990,is, ,be,Total
1990,at,12,lu,Total
1990,be,3,lu,Total
1990,cy,4,lu,Total
1990,dk,1,lu,Total
1990,fi,3,lu,Total
1990,fr,3,lu,Total
1990,de,2,lu,Total
1990,gr, ,lu,Total
1990,at,6,cy,Total
1990,be,6,cy,Total
1990,cy,5,cy,Total
1990,dk,4,cy,Total
1990,fi,2,cy,Total
1990,fr,6,cy,Total
1990,de, ,cy,Total
1990,at,1,nl,Total
1990,be,2,nl,Total
1990,cy,2,nl,Total
1990,dk,1,nl,Total
1990,fi,1,nl,Total
1990,fr,3,nl,Total
1990,de,3,nl,Total
1990,gr,4,nl,Total
1990,is, ,nl,Total
1990,at,6,se,Total
1990,be,6,se,Total
1990,cy,2,se,Total
1990,dk,6,se,Total
1990,fi, ,se,Total
1990,at,3,tr,Total
1990,be,4,tr,Total
1990,cy,7,tr,Total
1990,dk, ,tr,Total
1990,at,4,il,Total
1990,be,2,il,Total
1990,cy,1,il,Total
1990,dk, ,il,Total
1990,at, ,gr,Total
1990,at, ,pt,Total
1990,at,4,no,Total
1990,be, ,no,Total
1990,at, ,fi,Total
1984,at,12,se,Total
1984,be,12,se,Total
1984,cy,8,se,Total
1984,dk,6,se,Total
1984,fi,12,se,Total
1984,fr,12,se,Total
1984,de,6,se,Total
1984,ie,6,se,Total
1984,it,10,se,Total
1984,lu,10,se,Total
1984,nl,4,se,Total
1984,no,4,se,Total
1984,pt,10,se,Total
1984,es,3,se,Total
1984,se,7,se,Total
1984,ch,4,se,Total
1984,tr, ,se,Total
1984,at,10,ie,Total
1984,be,3,ie,Total
1984,cy,7,ie,Total
1984,dk,3,ie,Total
1984,fi,10,ie,Total
1984,fr,12,ie,Total
1984,de,5,ie,Total
1984,ie,7,ie,Total
1984,it,4,ie,Total
1984,lu,2,ie,Total
1984,nl,10,ie,Total
1984,no,12,ie,Total
1984,pt,12,ie,Total
1984,es,10,ie,Total
1984,se,8,ie,Total
1984,ch, ,ie,Total
1984,at,6,es,Total
1984,be,7,es,Total
1984,cy,10,es,Total
1984,dk,7,es,Total
1984,fi,8,es,Total
1984,fr,8,es,Total
1984,de,2,es,Total
1984,ie,6,es,Total
1984,it,12,es,Total
1984,lu,10,es,Total
1984,nl,3,es,Total
1984,no,12,es,Total
1984,pt,4,es,Total
1984,es,2,es,Total
1984,se, ,es,Total
1984,at,5,dk,Total
1984,be,5,dk,Total
1984,cy,8,dk,Total
1984,dk,5,dk,Total
1984,fi,10,dk,Total
1984,fr,5,dk,Total
1984,de,3,dk,Total
1984,ie,3,dk,Total
1984,it,12,dk,Total
1984,lu,1,dk,Total
1984,nl,6,dk,Total
1984,no,5,dk,Total
1984,pt,1,dk,Total
1984,es,2,dk,Total
1984,se,12,dk,Total
1984,ch,6,dk,Total
1984,tr, ,dk,Total
1984,at,12,be,Total
1984,be,4,be,Total
1984,cy,1,be,Total
1984,dk,12,be,Total
1984,fi,8,be,Total
1984,fr,3,be,Total
1984,de,10,be,Total
1984,ie,2,be,Total
1984,it,5,be,Total
1984,lu, ,be,Total
1984,at,6,it,Total
1984,be,10,it,Total
1984,cy,1,it,Total
1984,dk,8,it,Total
1984,fi,12,it,Total
1984,fr,7,it,Total
1984,de,7,it,Total
1984,ie, ,it,Total
1984,at,2,gb,Total
1984,be,1,gb,Total
1984,cy,4,gb,Total
1984,dk,7,gb,Total
1984,fi,8,gb,Total
1984,fr,10,gb,Total
1984,de,1,gb,Total
1984,ie,4,gb,Total
1984,it,8,gb,Total
1984,lu,6,gb,Total
1984,nl,3,gb,Total
1984,no,3,gb,Total
1984,pt,1,gb,Total
1984,es,1,gb,Total
1984,se, ,gb,Total
1984,at,3,fr,Total
1984,be,7,fr,Total
1984,cy,12,fr,Total
1984,dk,2,fr,Total
1984,fi,7,fr,Total
1984,fr,2,fr,Total
1984,de,4,fr,Total
1984,ie,6,fr,Total
1984,it, ,fr,Total
1984,at,6,fi,Total
1984,be,5,fi,Total
1984,cy,1,fi,Total
1984,dk,5,fi,Total
1984,fi,3,fi,Total
1984,fr,1,fi,Total
1984,de,7,fi,Total
1984,ie,6,fi,Total
1984,it,3,fi,Total
1984,lu, ,fi,Total
1984,at,5,lu,Total
1984,be,3,lu,Total
1984,cy,7,lu,Total
1984,dk,4,lu,Total
1984,fi,8,lu,Total
1984,fr, ,lu,Total
1984,at,6,pt,Total
1984,be,5,pt,Total
1984,cy,8,pt,Total
1984,dk,7,pt,Total
1984,fi, ,pt,Total
1984,at,2,tr,Total
1984,be,1,tr,Total
1984,cy,6,tr,Total
1984,dk,6,tr,Total
1984,fi,5,tr,Total
1984,fr,10,tr,Total
1984,de, ,tr,Total
1984,at,2,nl,Total
1984,be,8,nl,Total
1984,cy,5,nl,Total
1984,dk,1,nl,Total
1984,fi,5,nl,Total
1984,fr, ,nl,Total
1984,at,2,de,Total
1984,be,4,de,Total
1984,cy,2,de,Total
1984,dk,5,de,Total
1984,fi,7,de,Total
1984,fr,5,de,Total
1984,de,2,de,Total
1984,ie, ,de,Total
1984,at,4,cy,Total
1984,be,4,cy,Total
1984,cy,12,cy,Total
1984,dk, ,cy,Total
1984,at,8,ch,Total
1984,be,1,ch,Total
1984,cy,4,ch,Total
1984,dk,1,ch,Total
1984,fi,10,ch,Total
1984,fr, ,ch,Total
1984,at,2,no,Total
1984,be,3,no,Total
1984,cy,7,no,Total
1984,dk,8,no,Total
1984,fi,2,no,Total
1984,fr, ,no,Total
1984,at,2,yu,Total
1984,be,3,yu,Total
1984,cy,8,yu,Total
1984,dk,3,yu,Total
1984,fi, ,yu,Total
1984,at, ,at,Total
1978,at,6,il,Total
1978,be,10,il,Total
1978,dk,8,il,Total
1978,fi,12,il,Total
1978,fr,5,il,Total
1978,de,8,il,Total
1978,gr,8,il,Total
1978,ie,12,il,Total
1978,il,3,il,Total
1978,it,12,il,Total
1978,lu,8,il,Total
1978,mc,10,il,Total
1978,nl,6,il,Total
1978,no,12,il,Total
1978,pt,12,il,Total
1978,es,5,il,Total
1978,se, ,il,Total
1978,at,12,be,Total
1978,be,3,be,Total
1978,dk,12,be,Total
1978,fi,12,be,Total
1978,fr,7,be,Total
1978,de,6,be,Total
1978,gr,7,be,Total
1978,ie,12,be,Total
1978,il,5,be,Total
1978,it,7,be,Total
1978,lu,4,be,Total
1978,mc,2,be,Total
1978,nl,4,be,Total
1978,no,10,be,Total
1978,pt,12,be,Total
1978,es, ,be,Total
1978,at,8,fr,Total
1978,be,2,fr,Total
1978,dk,10,fr,Total
1978,fi,8,fr,Total
1978,fr,6,fr,Total
1978,de,5,fr,Total
1978,gr,10,fr,Total
1978,ie,1,fr,Total
1978,il,5,fr,Total
1978,it,6,fr,Total
1978,lu,3,fr,Total
1978,mc,2,fr,Total
1978,nl,5,fr,Total
1978,no,10,fr,Total
1978,pt,6,fr,Total
1978,es,4,fr,Total
1978,se,8,fr,Total
1978,ch, ,fr,Total
1978,at,10,mc,Total
1978,be,8,mc,Total
1978,dk,1,mc,Total
1978,fi,7,mc,Total
1978,fr,4,mc,Total
1978,de,4,mc,Total
1978,gr,8,mc,Total
1978,ie,7,mc,Total
1978,il,10,mc,Total
1978,it,4,mc,Total
1978,lu,5,mc,Total
1978,mc,12,mc,Total
1978,nl,5,mc,Total
1978,no,5,mc,Total
1978,pt,10,mc,Total
1978,es, ,mc,Total
1978,at,3,ie,Total
1978,be,5,ie,Total
1978,dk,5,ie,Total
1978,fi,10,ie,Total
1978,fr,10,ie,Total
1978,de,12,ie,Total
1978,gr,8,ie,Total
1978,ie,7,ie,Total
1978,il,10,ie,Total
1978,it, ,ie,Total
1978,at,12,de,Total
1978,be,7,de,Total
1978,dk,1,de,Total
1978,fi,3,de,Total
1978,fr,3,de,Total
1978,de,10,de,Total
1978,gr,7,de,Total
1978,ie,7,de,Total
1978,il,10,de,Total
1978,it,7,de,Total
1978,lu,3,de,Total
1978,mc,8,de,Total
1978,nl, ,de,Total
1978,at,1,lu,Total
1978,be,2,lu,Total
1978,dk,12,lu,Total
1978,fi,6,lu,Total
1978,fr,3,lu,Total
1978,de,12,lu,Total
1978,gr,12,lu,Total
1978,ie,6,lu,Total
1978,il,2,lu,Total
1978,it,7,lu,Total
1978,lu, ,lu,Total
1978,at,5,gr,Total
1978,be,10,gr,Total
1978,dk,7,gr,Total
1978,fi,10,gr,Total
1978,fr,2,gr,Total
1978,de,4,gr,Total
1978,gr,8,gr,Total
1978,ie,7,gr,Total
1978,il,2,gr,Total
1978,it,4,gr,Total
1978,lu, ,gr,Total
1978,at,12,es,Total
1978,be,7,es,Total
1978,dk,6,es,Total
1978,fi,6,es,Total
1978,fr,2,es,Total
1978,de,4,es,Total
1978,gr,4,es,Total
1978,ie,8,es,Total
1978,il,7,es,Total
1978,it, ,es,Total
1978,at,3,ch,Total
1978,be,1,ch,Total
1978,dk,7,ch,Total
1978,fi,6,ch,Total
1978,fr,1,ch,Total
1978,de,1,ch,Total
1978,gr,8,ch,Total
1978,ie,2,ch,Total
1978,il,8,ch,Total
1978,it,5,ch,Total
1978,lu,4,ch,Total
1978,mc,2,ch,Total
1978,nl, ,ch,Total
1978,at,2,gb,Total
1978,be,8,gb,Total
1978,dk,3,gb,Total
1978,fi,3,gb,Total
1978,fr,2,gb,Total
1978,de,5,gb,Total
1978,gr,7,gb,Total
1978,ie,2,gb,Total
1978,il,6,gb,Total
1978,it,3,gb,Total
1978,lu,3,gb,Total
1978,mc,2,gb,Total
1978,nl,6,gb,Total
1978,no, ,gb,Total
1978,at,2,it,Total
1978,be,2,it,Total
1978,dk,10,it,Total
1978,fi,3,it,Total
1978,fr,8,it,Total
1978,de,6,it,Total
1978,gr,1,it,Total
1978,ie,8,it,Total
1978,il,1,it,Total
1978,it,1,it,Total
1978,lu,6,it,Total
1978,mc, ,it,Total
1978,at,12,nl,Total
1978,be,5,nl,Total
1978,dk,6,nl,Total
1978,fi,1,nl,Total
1978,fr,1,nl,Total
1978,de,3,nl,Total
1978,gr, ,nl,Total
1978,at,5,se,Total
1978,be,10,se,Total
1978,dk,4,se,Total
1978,fi, ,se,Total
1978,at,3,at,Total
1978,be,5,at,Total
1978,dk,3,at,Total
1978,fi, ,at,Total
1978,at,4,dk,Total
1978,be,1,dk,Total
1978,dk, ,dk,Total
1978,at, ,pt,Total
1978,at, ,tr,Total
1968,at,4,es,Total
1968,be,6,es,Total
1968,fi,1,es,Total
1968,fr,3,es,Total
1968,de,1,es,Total
1968,ie,4,es,Total
1968,it,1,es,Total
1968,lu,4,es,Total
1968,mc, ,es,Total
1968,at,4,gb,Total
1968,be,2,gb,Total
1968,fi,1,gb,Total
1968,fr,1,gb,Total
1968,de,1,gb,Total
1968,ie,5,gb,Total
1968,it,2,gb,Total
1968,lu,1,gb,Total
1968,mc,3,gb,Total
1968,nl,4,gb,Total
1968,no, ,gb,Total
1968,at,2,fr,Total
1968,be,3,fr,Total
1968,fi,3,fr,Total
1968,fr,1,fr,Total
1968,de,3,fr,Total
1968,ie, ,fr,Total
1968,at,1,ie,Total
1968,be,1,ie,Total
1968,fi,1,ie,Total
1968,fr,4,ie,Total
1968,de,6,ie,Total
1968,ie, ,ie,Total
1968,at,1,se,Total
1968,be,6,se,Total
1968,fi,1,se,Total
1968,fr,2,se,Total
1968,de, ,se,Total
1968,at,2,de,Total
1968,be,1,de,Total
1968,fi,5,de,Total
1968,fr, ,de,Total
1968,at,3,be,Total
1968,be,1,be,Total
1968,fi,1,be,Total
1968,fr,1,be,Total
1968,de, ,be,Total
1968,at,1,mc,Total
1968,be,2,mc,Total
1968,fi,1,mc,Total
1968,fr, ,mc,Total
1968,at,3,yu,Total
1968,be,1,yu,Total
1968,fi,1,yu,Total
1968,fr,1,yu,Total
1968,de, ,yu,Total
1968,at,2,it,Total
1968,be,2,it,Total
1968,fi, ,it,Total
1968,at, ,pt,Total
1968,at,1,lu,Total
1968,be,1,lu,Total
1968,fi,1,lu,Total
1968,fr, ,lu,Total
1968,at, ,no,Total
1961,at,3,lu,Total
1961,be,1,lu,Total
1961,dk,5,lu,Total
1961,fi,3,lu,Total
1961,fr,4,lu,Total
1961,de,1,lu,Total
1961,it,2,lu,Total
1961,lu,1,lu,Total
1961,mc,1,lu,Total
1961,nl,5,lu,Total
1961,no, ,lu,Total
1961,at,1,gb,Total
1961,be,8,gb,Total
1961,dk,3,gb,Total
1961,fi,3,gb,Total
1961,fr,7,gb,Total
1961,de, ,gb,Total
1961,at,2,ch,Total
1961,be,2,ch,Total
1961,dk,1,ch,Total
1961,fi,4,ch,Total
1961,fr,2,ch,Total
1961,de,1,ch,Total
1961,it, ,ch,Total
1961,at,1,fr,Total
1961,be,2,fr,Total
1961,dk,2,fr,Total
1961,fi,1,fr,Total
1961,fr,2,fr,Total
1961,de, ,fr,Total
1961,at,8,dk,Total
1961,be,2,dk,Total
1961,dk, ,dk,Total
1961,at,1,it,Total
1961,be,1,it,Total
1961,dk,1,it,Total
1961,fi,1,it,Total
1961,fr, ,it,Total
1961,at,2,no,Total
1961,be,1,no,Total
1961,dk,1,no,Total
1961,fi, ,no,Total
1961,at,2,yu,Total
1961,be,1,yu,Total
1961,dk,1,yu,Total
1961,fi,1,yu,Total
1961,fr, ,yu,Total
1961,at,1,es,Total
1961,be,2,es,Total
1961,dk,1,es,Total
1961,fi,1,es,Total
1961,fr, ,es,Total
1961,at,1,mc,Total
1961,be,1,mc,Total
1961,dk, ,mc,Total
1961,at,2,fi,Total
1961,be,2,fi,Total
1961,dk, ,fi,Total
1961,at,2,nl,Total
1961,be,2,nl,Total
1961,dk, ,nl,Total
1961,at,1,de,Total
1961,be, ,de,Total
2019,al,12,no,Tele
2019,am,8,no,Tele
2019,au,1,no,Tele
2019,at,8,no,Tele
2019,az,7,no,Tele
2019,by,5,no,Tele
2019,be,1,no,Tele
2019,hr,10,no,Tele
2019,cy,12,no,Tele
2019,cz,10,no,Tele
2019,dk,10,no,Tele
2019,ee,8,no,Tele
2019,fi,12,no,Tele
2019,fr,10,no,Tele
2019,ge,12,no,Tele
2019,de,12,no,Tele
2019,gr,10,no,Tele
2019,hu,10,no,Tele
2019,is,8,no,Tele
2019,ie,8,no,Tele
2019,il,7,no,Tele
2019,it,3,no,Tele
2019,lv,12,no,Tele
2019,lt,5,no,Tele
2019,mt,8,no,Tele
2019,md,6,no,Tele
2019,me,4,no,Tele
2019,nl,10,no,Tele
2019,mk,3,no,Tele
2019,no,4,no,Tele
2019,pl,6,no,Tele
2019,pt,7,no,Tele
2019,ro,12,no,Tele
2019,ru,8,no,Tele
2019,sm,12,no,Tele
2019,rs, ,no,Tele
